"조사년도","조사회차","조사지점","학명","국명","개체밀도"
"2024","2","병천천-1","Gomphonema clevei","쐐기돌말","244"
"2024","2","병천천-1","Gomphonema parvulum","쐐기돌말","1461"
"2024","2","병천천-1","Navicula amphiceropsis","쪽배돌말","244"
"2024","2","병천천-1","Navicula trivialis","쪽배돌말","487"
"2024","2","병천천-1","Nitzschia amphibia","등침돌말","1218"
"2024","2","병천천-1","Nitzschia dissipata","등침돌말","244"
"2024","2","병천천-1","Nitzschia filiformis","등침돌말","731"
"2024","2","병천천-1","Nitzschia paleacea","등침돌말","731"
"2024","1","병천천-2","Achnanthes lanceolata","땅콩돌말","7338"
"2024","1","병천천-2","Amphora copulata","보리돌말","3669"
"2024","1","병천천-2","Aulacoseira ambigua","대롱돌말","7338"
"2024","1","병천천-2","Bacillaria paradoxa","윷돌말","11007"
"2024","1","병천천-2","Cocconeis placentula var. lineata","낟알돌말","3669"
"2024","1","병천천-2","Cymbella affinis","반달돌말","7338"
"2024","1","병천천-2","Cymbella minuta","반달돌말","11007"
"2024","1","병천천-2","Fragilaria capitellata","김발돌말","3669"
"2024","1","병천천-2","Fragilaria capucina","김발돌말","7338"
"2024","1","병천천-2","Fragilaria construens f. venter","김발돌말","22014"
"2024","1","병천천-2","Fragilaria elliptica","김발돌말","293513"
"2024","1","병천천-2","Fragilaria ulna","김발돌말","7338"
"2024","1","병천천-2","Gomphonema quadripunctatum","쐐기돌말","29352"
"2024","1","병천천-2","Gyrosigma acuminatum","나선돌말","3669"
"2024","1","병천천-2","Melosira varians","원통돌말","55034"
"2024","1","병천천-2","Meridion circulare var. constrictum","부채돌말","7338"
"2024","1","병천천-2","Navicula capitata","쪽배돌말","3669"
"2024","1","병천천-2","Navicula concentrica","쪽배돌말","18345"
"2024","1","병천천-2","Navicula cryptocephala","쪽배돌말","7338"
"2024","1","병천천-2","Navicula decussis","쪽배돌말","3669"
"2024","1","병천천-2","Navicula gregaria","쪽배돌말","29352"
"2024","1","병천천-2","Navicula minima","쪽배돌말","7338"
"2024","1","병천천-2","Navicula pupula","쪽배돌말","7338"
"2024","1","병천천-2","Navicula subrostellata","쪽배돌말","11007"
"2024","1","병천천-2","Navicula viridula var. rostellata","쪽배돌말","25683"
"2024","1","병천천-2","Nitzschia amphibia","등침돌말","33021"
"2024","1","병천천-2","Nitzschia dissipata","등침돌말","11007"
"2024","1","병천천-2","Nitzschia filiformis","등침돌말","7338"
"2024","1","병천천-2","Nitzschia frustulum","등침돌말","14676"
"2024","1","병천천-2","Nitzschia inconspicua","등침돌말","3669"
"2024","1","병천천-2","Nitzschia palea","등침돌말","25683"
"2024","1","병천천-2","Nitzschia paleacea","등침돌말","29352"
"2024","1","병천천-2","Pinnularia microstauron","빗살돌말","3669"
"2024","1","병천천-2","Surirella angusta","방패돌말","3669"
"2024","1","병천천-2","Synedra acus","대바늘돌말","14676"
"2024","2","병천천-2","Achnanthes hungarica","땅콩돌말","2868"
"2024","2","병천천-2","Achnanthes lanceolata","땅콩돌말","8602"
"2024","2","병천천-2","Achnanthes minutissima","땅콩돌말","177767"
"2024","2","병천천-2","Achnanthes minutissima var. scotica","땅콩돌말","43008"
"2024","2","병천천-2","Amphora strigosa","보리돌말","22938"
"2024","2","병천천-2","Cocconeis pediculus","낟알돌말","2868"
"2024","2","병천천-2","Cyclotella meneghiniana","단추돌말","2868"
"2024","2","병천천-2","Cymbella affinis","반달돌말","11469"
"2024","2","병천천-2","Cymbella minuta","반달돌말","54477"
"2024","2","병천천-2","Cymbella tumida","반달돌말","17204"
"2024","2","병천천-2","Eunotia bilunaris","눈섭돌말","2868"
"2024","2","병천천-2","Fragilaria brevistriata","김발돌말","2868"
"2024","2","병천천-2","Fragilaria elliptica","김발돌말","20071"
"2024","2","병천천-2","Fragilaria ulna","김발돌말","17204"
"2024","2","병천천-2","Gomphonema augur","쐐기돌말","11469"
"2024","2","병천천-2","Gomphonema augur var. turris","쐐기돌말","8602"
"2024","2","병천천-2","Gomphonema clevei","쐐기돌말","51610"
"2024","2","병천천-2","Gomphonema parvulum","쐐기돌말","83149"
"2024","2","병천천-2","Gomphonema truncatum","쐐기돌말","2868"
"2024","2","병천천-2","Navicula minima","쪽배돌말","31540"
"2024","2","병천천-2","Navicula pupula","쪽배돌말","5735"
"2024","2","병천천-2","Nitzschia amphibia","등침돌말","51610"
"2024","2","병천천-2","Nitzschia paleacea","등침돌말","5735"
"2024","2","병천천-2","Thalassiosira bramaputrae","끈원반돌말","5735"
"2024","1","승천천","Achnanthes exigua","땅콩돌말","11441"
"2024","1","승천천","Achnanthes lanceolata","땅콩돌말","15255"
"2024","1","승천천","Cyclotella atomus","단추돌말","57203"
"2024","1","승천천","Cyclotella meneghiniana","단추돌말","3814"
"2024","1","승천천","Cymbella minuta","반달돌말","3814"
"2024","1","승천천","Cymbella ventricosa","반달돌말","3814"
"2024","1","승천천","Diatoma vulgaris","막돌말","3814"
"2024","1","승천천","Fragilaria capitellata","김발돌말","3814"
"2024","1","승천천","Fragilaria capucina","김발돌말","49576"
"2024","1","승천천","Fragilaria elliptica","김발돌말","99152"
"2024","1","승천천","Fragilaria radians","김발돌말","7628"
"2024","1","승천천","Fragilaria ulna","김발돌말","3814"
"2024","1","승천천","Gomphonema clevei","쐐기돌말","3814"
"2024","1","승천천","Gomphonema parvulum","쐐기돌말","15255"
"2024","1","승천천","Gomphonema pumilum","쐐기돌말","15255"
"2024","1","승천천","Gomphonema quadripunctatum","쐐기돌말","3814"
"2024","1","승천천","Melosira varians","원통돌말","26695"
"2024","1","승천천","Meridion circulare var. constrictum","부채돌말","7628"
"2024","1","승천천","Navicula cari","쪽배돌말","3814"
"2024","1","승천천","Navicula cryptocephala","쪽배돌말","49576"
"2024","1","승천천","Navicula gregaria","쪽배돌말","76271"
"2024","1","승천천","Navicula minima","쪽배돌말","22882"
"2024","1","승천천","Navicula notha","쪽배돌말","3814"
"2024","1","승천천","Navicula perminuta","쪽배돌말","11441"
"2024","1","승천천","Navicula pupula","쪽배돌말","7628"
"2024","1","승천천","Navicula saprophila","쪽배돌말","57203"
"2024","1","승천천","Navicula subminuscula","쪽배돌말","49576"
"2024","1","승천천","Navicula trivialis","쪽배돌말","15255"
"2024","1","승천천","Navicula viridula var. rostellata","쪽배돌말","30509"
"2024","1","승천천","Nitzschia amphibia","등침돌말","3814"
"2024","1","승천천","Nitzschia capitellata","등침돌말","3814"
"2024","1","승천천","Nitzschia filiformis","등침돌말","3814"
"2024","1","승천천","Nitzschia inconspicua","등침돌말","15255"
"2024","1","승천천","Nitzschia palea","등침돌말","61017"
"2024","1","승천천","Nitzschia paleacea","등침돌말","19068"
"2024","1","승천천","Nitzschia subacicularis","등침돌말","3814"
"2024","2","승천천","Achnanthes convergens","땅콩돌말","56000"
"2024","2","승천천","Achnanthes lanceolata","땅콩돌말","6400"
"2024","2","승천천","Amphora veneta","보리돌말","3200"
"2024","2","승천천","Cymbella tumida","반달돌말","4800"
"2024","2","승천천","Fragilaria elliptica","김발돌말","1600"
"2024","2","승천천","Fragilaria ulna","김발돌말","3200"
"2024","2","승천천","Gomphonema parvulum","쐐기돌말","3200"
"2024","2","승천천","Gomphonema pseudoaugur","쐐기돌말","8000"
"2024","2","승천천","Melosira varians","원통돌말","6400"
"2024","2","승천천","Navicula accomoda","쪽배돌말","1600"
"2024","2","승천천","Navicula amphiceropsis","쪽배돌말","19200"
"2024","2","승천천","Navicula capitatoradiata","쪽배돌말","22400"
"2024","2","승천천","Navicula concentrica","쪽배돌말","4800"
"2024","2","승천천","Navicula goeppertiana","쪽배돌말","1600"
"2024","2","승천천","Navicula minima","쪽배돌말","12800"
"2024","2","승천천","Navicula pupula","쪽배돌말","22400"
"2024","2","승천천","Navicula schroeteri","쪽배돌말","1600"
"2024","2","승천천","Nitzschia capitellata","등침돌말","22400"
"2024","2","승천천","Nitzschia inconspicua","등침돌말","139200"
"2024","2","승천천","Nitzschia paleacea","등침돌말","40000"
"2024","2","승천천","Stephanodiscus invisitatus","고리돌기돌말","3200"
"2024","1","용두천1","Achnanthes alteragracillima","땅콩돌말","3050"
"2024","1","용두천1","Achnanthes convergens","땅콩돌말","28970"
"2024","1","용두천1","Achnanthes lanceolata","땅콩돌말","7624"
"2024","1","용두천1","Achnanthes minutissima","땅콩돌말","9149"
"2024","1","용두천1","Amphora copulata","보리돌말","16772"
"2024","1","용두천1","Cocconeis pediculus","낟알돌말","1525"
"2024","1","용두천1","Cyclotella meneghiniana","단추돌말","53365"
"2024","1","용두천1","Cyclotella radiosa","단추돌말","4575"
"2024","1","용두천1","Cymbella minuta","반달돌말","50316"
"2024","1","용두천1","Diatoma vulgaris","막돌말","18297"
"2024","1","용두천1","Fragilaria bidens","김발돌말","1525"
"2024","1","용두천1","Fragilaria capucina","김발돌말","22871"
"2024","1","용두천1","Fragilaria capucina var. rumpens","김발돌말","4575"
"2024","1","용두천1","Fragilaria elliptica","김발돌말","6099"
"2024","1","용두천1","Fragilaria radians","김발돌말","3050"
"2024","1","용두천1","Fragilaria ulna","김발돌말","6099"
"2024","1","용두천1","Gomphonema parvulum","쐐기돌말","4575"
"2024","1","용두천1","Gomphonema pumilum","쐐기돌말","6099"
"2024","1","용두천1","Gomphonema quadripunctatum","쐐기돌말","4575"
"2024","1","용두천1","Gomphonema truncatum","쐐기돌말","1525"
"2024","1","용두천1","Melosira varians","원통돌말","25920"
"2024","1","용두천1","Navicula cryptocephala","쪽배돌말","3050"
"2024","1","용두천1","Navicula cryptotenella","쪽배돌말","4575"
"2024","1","용두천1","Navicula minima","쪽배돌말","1525"
"2024","1","용두천1","Navicula perminuta","쪽배돌말","3050"
"2024","1","용두천1","Navicula saprophila","쪽배돌말","1525"
"2024","1","용두천1","Navicula subminuscula","쪽배돌말","1525"
"2024","1","용두천1","Navicula viridula var. rostellata","쪽배돌말","1525"
"2024","1","용두천1","Nitzschia amphibia","등침돌말","1525"
"2024","1","용두천1","Nitzschia palea","등침돌말","4575"
"2024","1","용두천1","Nitzschia paleacea","등침돌말","4575"
"2024","1","용두천1","Rhoicosphenia abbreviata","가지돌말","1525"
"2024","1","용두천1","Tabellaria fenestrata","볼록뼈돌말","1525"
"2024","2","용두천1","Achnanthes convergens","땅콩돌말","1396"
"2024","2","용두천1","Achnanthes lanceolata","땅콩돌말","2792"
"2024","2","용두천1","Achnanthes minutissima","땅콩돌말","16751"
"2024","2","용두천1","Amphora copulata","보리돌말","4188"
"2024","2","용두천1","Bacillaria paradoxa","윷돌말","1396"
"2024","2","용두천1","Cocconeis placentula var. lineata","낟알돌말","8376"
"2024","2","용두천1","Cymbella affinis","반달돌말","6980"
"2024","2","용두천1","Cymbella minuta","반달돌말","5584"
"2024","2","용두천1","Cymbella silesiaca","반달돌말","4188"
"2024","2","용두천1","Diatoma vulgaris","막돌말","1396"
"2024","2","용두천1","Fragilaria parva","김발돌말","1396"
"2024","2","용두천1","Gomphonema angustum","쐐기돌말","4188"
"2024","2","용두천1","Gomphonema parvulum","쐐기돌말","16751"
"2024","2","용두천1","Melosira varians","원통돌말","97709"
"2024","2","용두천1","Navicula amphiceropsis","쪽배돌말","13959"
"2024","2","용두천1","Navicula capitatoradiata","쪽배돌말","6980"
"2024","2","용두천1","Navicula gregaria","쪽배돌말","2792"
"2024","2","용두천1","Navicula minima","쪽배돌말","23730"
"2024","2","용두천1","Navicula salinarum","쪽배돌말","4188"
"2024","2","용두천1","Navicula seminulum","쪽배돌말","4188"
"2024","2","용두천1","Navicula tripunctata","쪽배돌말","1396"
"2024","2","용두천1","Navicula viridula var. rostellata","쪽배돌말","6980"
"2024","2","용두천1","Navicula zanonii","쪽배돌말","1396"
"2024","2","용두천1","Nitzschia amphibia","등침돌말","4188"
"2024","2","용두천1","Nitzschia capitellata","등침돌말","16751"
"2024","2","용두천1","Nitzschia paleacea","등침돌말","33501"
"2024","2","용두천1","Stephanodiscus invisitatus","고리돌기돌말","2792"
"2024","2","용두천1","Surirella minuta","방패돌말","2792"
"2024","2","용두천1","Thalassiosira bramaputrae","끈원반돌말","9771"
"2024","1","미호강9-1","Achnanthes convergens","땅콩돌말","21038"
"2024","1","미호강9-1","Achnanthes lanceolata","땅콩돌말","29453"
"2024","1","미호강9-1","Cyclotella atomus","단추돌말","8416"
"2024","1","미호강9-1","Cyclotella meneghiniana","단추돌말","8416"
"2024","1","미호강9-1","Cyclotella stelligera","단추돌말","21038"
"2024","1","미호강9-1","Cymbella minuta","반달돌말","12623"
"2024","1","미호강9-1","Cymbella ventricosa","반달돌말","4208"
"2024","1","미호강9-1","Diatoma vulgaris","막돌말","29453"
"2024","1","미호강9-1","Fragilaria capucina","김발돌말","33661"
"2024","1","미호강9-1","Fragilaria elliptica","김발돌말","88359"
"2024","1","미호강9-1","Fragilaria famelica","김발돌말","21038"
"2024","1","미호강9-1","Fragilaria ulna","김발돌말","12623"
"2024","1","미호강9-1","Gomphonema clevei","쐐기돌말","4208"
"2024","1","미호강9-1","Gomphonema parvulum","쐐기돌말","12623"
"2024","1","미호강9-1","Gomphonema pumilum","쐐기돌말","4208"
"2024","1","미호강9-1","Gomphonema quadripunctatum","쐐기돌말","4208"
"2024","1","미호강9-1","Melosira varians","원통돌말","143056"
"2024","1","미호강9-1","Navicula cryptocephala","쪽배돌말","21038"
"2024","1","미호강9-1","Navicula gregaria","쪽배돌말","50491"
"2024","1","미호강9-1","Navicula minima","쪽배돌말","50491"
"2024","1","미호강9-1","Navicula pupula","쪽배돌말","8416"
"2024","1","미호강9-1","Navicula schroeteri","쪽배돌말","8416"
"2024","1","미호강9-1","Navicula seminulum","쪽배돌말","4208"
"2024","1","미호강9-1","Navicula subminuscula","쪽배돌말","16831"
"2024","1","미호강9-1","Navicula trivialis","쪽배돌말","12623"
"2024","1","미호강9-1","Nitzschia amphibia","등침돌말","50491"
"2024","1","미호강9-1","Nitzschia dissipata","등침돌말","12623"
"2024","1","미호강9-1","Nitzschia filiformis","등침돌말","12623"
"2024","1","미호강9-1","Nitzschia fonticola","등침돌말","29453"
"2024","1","미호강9-1","Nitzschia frustulum","등침돌말","25246"
"2024","1","미호강9-1","Nitzschia inconspicua","등침돌말","50491"
"2024","1","미호강9-1","Nitzschia palea","등침돌말","29453"
"2024","1","미호강9-1","Surirella minuta","방패돌말","8416"
"2024","2","미호강9-1","Achnanthes exigua","땅콩돌말","19720"
"2024","2","미호강9-1","Achnanthes hungarica","땅콩돌말","1644"
"2024","2","미호강9-1","Achnanthes lanceolata","땅콩돌말","1644"
"2024","2","미호강9-1","Achnanthes minutissima","땅콩돌말","3287"
"2024","2","미호강9-1","Aulacoseira ambigua","대롱돌말","9860"
"2024","2","미호강9-1","Cyclotella atomus","단추돌말","72307"
