조사년도,조사회차,조사지점,학명,국명,출현식생,외래종여부,대권역,중권역,건강성평가등급
2024,1,무안2,Ligustrum japonicum Thunb.,광나무,1,토종,영산강,영산강하구언,C
2024,1,무안2,Lolium multiflorum Lamarck,쥐보리,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Lolium perenne L.,호밀풀,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Melia azedarach L.,멀구슬나무,1,토종,영산강,영산강하구언,C
2024,1,무안2,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,영산강하구언,C
2024,1,무안2,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Paederia scandens Merr.,계요등,1,토종,영산강,영산강하구언,C
2024,1,무안2,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,영산강,영산강하구언,C
2024,1,무안2,Phragmites communis Trin.,갈대,1,토종,영산강,영산강하구언,C
2024,1,무안2,Phytolacca americana L.,미국자리공,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Plantago lanceolata L.,창질경이,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Poa annua L.,새포아풀,1,토종,영산강,영산강하구언,C
2024,1,무안2,Populus tomentiglandulosa T.B.Lee,은사시나무,1,토종,영산강,영산강하구언,C
2024,1,무안2,Pueraria lobata Ohwi,칡,1,토종,영산강,영산강하구언,C
2024,1,무안2,Robinia pseudoacacia L.,아까시나무,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Rosa multiflora Thunb.,찔레꽃,1,토종,영산강,영산강하구언,C
2024,1,무안2,Rosa wichuraiana Crep. ex Franch. & Sav.,돌가시나무,1,토종,영산강,영산강하구언,C
2024,1,무안2,Rubus parvifolius L.,멍석딸기,1,토종,영산강,영산강하구언,C
2024,1,무안2,Rumex crispus L.,소리쟁이,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Rumex obtusifolius L.,돌소리쟁이,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Sedum bulbiferum Makino,말똥비름,1,토종,영산강,영산강하구언,C
2024,1,무안2,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,영산강하구언,C
2024,1,무안2,Solidago altissima L.,양미역취,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Solidago serotina Aiton,미국미역취,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Stellaria media Vill.,별꽃,1,토종,영산강,영산강하구언,C
2024,1,무안2,Trifolium pratense L.,붉은토끼풀,1,외래종,영산강,영산강하구언,C
2024,1,무안2,Ulmus parvifolia Jacq.,참느릅나무,1,토종,영산강,영산강하구언,C
2024,1,탐진강2-2,Achyranthes japonica Nakai,쇠무릎,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Agropyron ciliare Franch.,속털개밀,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Albizia julibrissin Durazz.,자귀나무,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Ambrosia artemisiifolia L.,돼지풀,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Artemisia princeps Pamp.,쑥,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Bidens bipinnata L.,도깨비바늘,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Chionanthus retusus Lindl. & Paxton,이팝나무,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Conyza canadensis Cronquist,망초,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Cosmos sulphureus Cav.,노랑코스모스,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Cyperus amuricus Maxim.,방동사니,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Equisetum arvense L.,쇠뜨기,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Erigeron annuus Pers.,개망초,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Festuca arundinacea Schreb.,큰김의털,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Indigofera bungeana Walp.,큰낭아초,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Lactuca indica L.,왕고들빼기,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Leersia japonica Makino,나도겨풀,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Leonurus japonicus Houtt.,익모초,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Pharbitis nil Choisy,나팔꽃,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Phragmites japonica Steud.,달뿌리풀,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Pinus densiflora Siebold & Zucc.,소나무,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Pueraria lobata Ohwi,칡,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Rhus javanica L.,붉나무,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Robinia pseudoacacia L.,아까시나무,1,외래종,영산강,탐진강,B
2024,1,탐진강2-2,Rosa multiflora Thunb.,찔레꽃,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Setaria × pycnocoma Henrard ex Nakai,수강아지풀,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Thuja occidentalis L.,서양측백,1,토종,영산강,탐진강,B
2024,1,탐진강2-2,Zizania latifolia Turcz. ex Stapf,줄,1,토종,영산강,탐진강,B
2024,1,옴천천4,Acer palmatum Thunb.,단풍나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Albizia julibrissin Durazz.,자귀나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Aralia elata Seem.,두릅나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Aster scaber Thunb.,참취,1,토종,영산강,탐진강,D
2024,1,옴천천4,Calamagrostis arundinacea Roth,실새풀,1,토종,영산강,탐진강,D
2024,1,옴천천4,Castanea crenata Siebold & Zucc.,밤나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Celtis sinensis Pers.,팽나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,탐진강,D
2024,1,옴천천4,Dioscorea quinqueloba Thunb.,단풍마,1,토종,영산강,탐진강,D
2024,1,옴천천4,Indigofera kirilowii Maxim. ex Palib.,땅비싸리,1,토종,영산강,탐진강,D
2024,1,옴천천4,Isodon inflexus Kudo,산박하,1,토종,영산강,탐진강,D
2024,1,옴천천4,Justicia procumbens L.,쥐꼬리망초,1,토종,영산강,탐진강,D
2024,1,옴천천4,Lespedeza bicolor Turcz.,싸리,1,토종,영산강,탐진강,D
2024,1,옴천천4,Lespedeza cuneata G.Don,비수리,1,토종,영산강,탐진강,D
2024,1,옴천천4,Lindera erythrocarpa Makino,비목나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Lindera glauca Blume,감태나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Lindera obtusiloba Blume,생강나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,탐진강,D
2024,1,옴천천4,Oplismenus undulatifolius P.Beauv.,주름조개풀,1,토종,영산강,탐진강,D
2024,1,옴천천4,Paederia scandens Merr.,계요등,1,토종,영산강,탐진강,D
2024,1,옴천천4,Persicaria hydropiper Spach,여뀌,1,토종,영산강,탐진강,D
2024,1,옴천천4,Phryma leptostachya var. asiatica H.Hara,파리풀,1,토종,영산강,탐진강,D
2024,1,옴천천4,Pinus thunbergii Parl.,곰솔,1,토종,영산강,탐진강,D
2024,1,옴천천4,Prunus serrulata var. pubescens (Makino) Nakai,잔털벚나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Pteridium aquilinum var. latiusculum (Desv.) Underw. ex A. Heller,고사리,1,토종,영산강,탐진강,D
2024,1,옴천천4,Pueraria lobata Ohwi,칡,1,토종,영산강,탐진강,D
2024,1,옴천천4,Quercus acutissima Carruth.,상수리나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Quercus aliena Blume,갈참나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Quercus variabilis Blume,굴참나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Rhus javanica L.,붉나무,1,토종,영산강,탐진강,D
2024,1,옴천천4,Rosa multiflora Thunb.,찔레꽃,1,토종,영산강,탐진강,D
2024,1,옴천천4,Rubus corchorifolius L.f.,수리딸기,1,토종,영산강,탐진강,D
2024,1,옴천천4,Rubus coreanus Miq.,복분자딸기,1,토종,영산강,탐진강,D
2024,1,옴천천4,Rubus crataegifolius Bunge,산딸기,1,토종,영산강,탐진강,D
2024,1,옴천천4,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,탐진강,D
2024,1,옴천천4,Smilax china L.,청미래덩굴,1,토종,영산강,탐진강,D
2024,1,옴천천4,Spodiopogon sibiricus Trin.,큰기름새,1,토종,영산강,탐진강,D
2024,1,옴천천4,Vitis ficifolia var. sinuata H.Hara,까마귀머루,1,토종,영산강,탐진강,D
2024,1,옴천천4,Zanthoxylum piperitum DC.,초피나무,1,토종,영산강,탐진강,D
2024,1,부동천1,Acalypha australis L.,깨풀,1,토종,영산강,탐진강,C
2024,1,부동천1,Artemisia princeps Pamp.,쑥,1,토종,영산강,탐진강,C
2024,1,부동천1,Bidens bipinnata L.,도깨비바늘,1,토종,영산강,탐진강,C
2024,1,부동천1,Celtis sinensis Pers.,팽나무,1,토종,영산강,탐진강,C
2024,1,부동천1,Clematis apiifolia DC.,사위질빵,1,토종,영산강,탐진강,C
2024,1,부동천1,Commelina communis L.,닭의장풀,1,토종,영산강,탐진강,C
2024,1,부동천1,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,탐진강,C
2024,1,부동천1,Echinochloa crusgalli P.Beauv.,돌피,1,토종,영산강,탐진강,C
2024,1,부동천1,Eleusine indica Gaertn.,왕바랭이,1,토종,영산강,탐진강,C
2024,1,부동천1,Erigeron annuus Pers.,개망초,1,외래종,영산강,탐진강,C
2024,1,부동천1,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,탐진강,C
2024,1,부동천1,Indigofera bungeana Walp.,큰낭아초,1,토종,영산강,탐진강,C
2024,1,부동천1,Ipomoea lacunosa L.,애기나팔꽃,1,외래종,영산강,탐진강,C
2024,1,부동천1,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,영산강,탐진강,C
2024,1,부동천1,Justicia procumbens L.,쥐꼬리망초,1,토종,영산강,탐진강,C
2024,1,부동천1,Lactuca indica L.,왕고들빼기,1,토종,영산강,탐진강,C
2024,1,부동천1,Lactuca indica f. indivisa Hara,가는잎왕고들빼기,1,토종,영산강,탐진강,C
2024,1,부동천1,Leonurus japonicus Houtt.,익모초,1,토종,영산강,탐진강,C
2024,1,부동천1,Melia azedarach L.,멀구슬나무,1,토종,영산강,탐진강,C
2024,1,부동천1,Metaplexis japonica Makino,박주가리,1,토종,영산강,탐진강,C
2024,1,부동천1,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,탐진강,C
2024,1,부동천1,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,탐진강,C
2024,1,부동천1,Parthenocissus tricuspidata Planch.,담쟁이덩굴,1,토종,영산강,탐진강,C
2024,1,부동천1,Persicaria lapathifolia Gray,흰여뀌,1,토종,영산강,탐진강,C
2024,1,부동천1,Persicaria longiseta Kitag.,개여뀌,1,토종,영산강,탐진강,C
2024,1,부동천1,Phragmites japonica Steud.,달뿌리풀,1,토종,영산강,탐진강,C
2024,1,부동천1,Phytolacca americana L.,미국자리공,1,외래종,영산강,탐진강,C
2024,1,부동천1,Portulaca oleracea L.,쇠비름,1,토종,영산강,탐진강,C
2024,1,부동천1,Pueraria lobata Ohwi,칡,1,토종,영산강,탐진강,C
2024,1,부동천1,Robinia pseudoacacia L.,아까시나무,1,외래종,영산강,탐진강,C
2024,1,부동천1,Salix koreensis Andersson,버드나무,1,토종,영산강,탐진강,C
2024,1,부동천1,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,탐진강,C
2024,1,부동천1,Solanum nigrum L.,까마중,1,토종,영산강,탐진강,C
2024,1,금강천-3,Acalypha australis L.,깨풀,1,토종,영산강,탐진강,B
2024,1,금강천-3,Achyranthes japonica Nakai,쇠무릎,1,토종,영산강,탐진강,B
2024,1,금강천-3,Artemisia feddei H.Lev. & Vaniot,뺑쑥,1,토종,영산강,탐진강,B
2024,1,금강천-3,Artemisia princeps Pamp.,쑥,1,토종,영산강,탐진강,B
2024,1,금강천-3,Boehmeria spicata Thunb.,좀깨잎나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Castanea crenata Siebold & Zucc.,밤나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Celtis sinensis Pers.,팽나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Chenopodium album var. centrorubrum Makino,명아주,1,토종,영산강,탐진강,B
2024,1,금강천-3,Commelina communis L.,닭의장풀,1,토종,영산강,탐진강,B
2024,1,금강천-3,Conyza canadensis Cronquist,망초,1,외래종,영산강,탐진강,B
2024,1,금강천-3,Corchoropsis tomentosa Makino,수까치깨,1,토종,영산강,탐진강,B
2024,1,금강천-3,Cosmos bipinnatus Cav.,코스모스,1,외래종,영산강,탐진강,B
2024,1,금강천-3,Cyperus amuricus Maxim.,방동사니,1,토종,영산강,탐진강,B
2024,1,금강천-3,Cyperus microiria Steud.,금방동사니,1,토종,영산강,탐진강,B
2024,1,금강천-3,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,탐진강,B
2024,1,금강천-3,Echinochloa crusgalli P.Beauv.,돌피,1,토종,영산강,탐진강,B
2024,1,금강천-3,Eleusine indica Gaertn.,왕바랭이,1,토종,영산강,탐진강,B
2024,1,금강천-3,Equisetum arvense L.,쇠뜨기,1,토종,영산강,탐진강,B
2024,1,금강천-3,Erigeron annuus Pers.,개망초,1,외래종,영산강,탐진강,B
2024,1,금강천-3,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,탐진강,B
2024,1,금강천-3,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,영산강,탐진강,B
2024,1,금강천-3,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,탐진강,B
2024,1,금강천-3,Perilla frutescens var. japonica Hara,들깨,1,토종,영산강,탐진강,B
2024,1,금강천-3,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,영산강,탐진강,B
2024,1,금강천-3,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,영산강,탐진강,B
2024,1,금강천-3,Pharbitis nil Choisy,나팔꽃,1,토종,영산강,탐진강,B
2024,1,금강천-3,Phragmites communis Trin.,갈대,1,토종,영산강,탐진강,B
2024,1,금강천-3,Phyllostachys bambusoides Siebold & Zucc.,왕대,1,토종,영산강,탐진강,B
2024,1,금강천-3,Pinus densiflora Siebold & Zucc.,소나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Pueraria lobata Ohwi,칡,1,토종,영산강,탐진강,B
2024,1,금강천-3,Quercus acutissima Carruth.,상수리나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Salix chaenomeloides Kimura,왕버들,1,토종,영산강,탐진강,B
2024,1,금강천-3,Salix koreensis Andersson,버드나무,1,토종,영산강,탐진강,B
2024,1,금강천-3,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,탐진강,B
2024,1,금강천-3,Solanum nigrum L.,까마중,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Achyranthes japonica Nakai,쇠무릎,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Actinostemma lobatum Maxim.,뚜껑덩굴,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Amaranthus blitum L.,개비름,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Amorpha fruticosa L.,족제비싸리,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Aristolochia contorta Bunge,쥐방울덩굴,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Artemisia feddei H.Lev. & Vaniot,뺑쑥,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Artemisia princeps Pamp.,쑥,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Boehmeria nivea Gaudich.,모시풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Clematis apiifolia DC.,사위질빵,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Commelina communis L.,닭의장풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Conyza canadensis Cronquist,망초,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Echinochloa crusgalli P.Beauv.,돌피,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Echinochloa crusgalli var. echinata Honda,물피,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Juglans regia Dode,호두나무,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Kummerowia striata Schindl.,매듭풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Leersia japonica Makino,나도겨풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Melia azedarach L.,멀구슬나무,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Metaplexis japonica Makino,박주가리,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Paederia scandens Merr.,계요등,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Persicaria hydropiper Spach,여뀌,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Phragmites communis Trin.,갈대,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Phragmites japonica Steud.,달뿌리풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Pueraria lobata Ohwi,칡,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Robinia pseudoacacia L.,아까시나무,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Rosa multiflora Thunb.,찔레꽃,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Rubus parvifolius L.,멍석딸기,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Salix gracilistyla Miq.,갯버들,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Salix koreensis Andersson,버드나무,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Securinega suffruticosa Rehder,광대싸리,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Sicyos angulatus L.,가시박,1,외래종,영산강,탐진강,B
2024,1,탐진강4-1,Sporobolus fertilis Clayton,쥐꼬리새풀,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Trapa japonica Flerow,마름,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Typha orientalis C.Presl,부들,1,토종,영산강,탐진강,B
2024,1,탐진강4-1,Zizania latifolia Turcz. ex Stapf,줄,1,토종,영산강,탐진강,B
2024,1,탐진강5,Acalypha australis L.,깨풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Ambrosia artemisiifolia L.,돼지풀,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Amorpha fruticosa L.,족제비싸리,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Artemisia princeps Pamp.,쑥,1,토종,영산강,탐진강,B
2024,1,탐진강5,Aster pilosus Willd.,미국쑥부쟁이,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Aster subulatus Michx.,비짜루국화,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Aster yomena Honda,쑥부쟁이,1,토종,영산강,탐진강,B
2024,1,탐진강5,Bidens bipinnata L.,도깨비바늘,1,토종,영산강,탐진강,B
2024,1,탐진강5,Bidens frondosa L.,미국가막사리,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Calystegia sepium var. japonicum Makino,메꽃,1,토종,영산강,탐진강,B
2024,1,탐진강5,Chamaecrista nomame H.Ohashi,차풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Commelina communis L.,닭의장풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Conyza canadensis Cronquist,망초,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Corchoropsis tomentosa Makino,수까치깨,1,토종,영산강,탐진강,B
2024,1,탐진강5,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,탐진강,B
2024,1,탐진강5,Dunbaria villosa Makino,여우팥,1,토종,영산강,탐진강,B
2024,1,탐진강5,Echinochloa crusgalli P.Beauv.,돌피,1,토종,영산강,탐진강,B
2024,1,탐진강5,Equisetum arvense L.,쇠뜨기,1,토종,영산강,탐진강,B
2024,1,탐진강5,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,탐진강,B
2024,1,탐진강5,Ipomoea lacunosa L.,애기나팔꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Kummerowia striata Schindl.,매듭풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Leonurus japonicus Houtt.,익모초,1,토종,영산강,탐진강,B
2024,1,탐진강5,Lepidium virginicum L.,콩다닥냉이,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Lespedeza cuneata G.Don,비수리,1,토종,영산강,탐진강,B
2024,1,탐진강5,Miscanthus sacchariflorus Benth.,물억새,1,토종,영산강,탐진강,B
2024,1,탐진강5,Oenothera biennis L.,달맞이꽃,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Paederia scandens Merr.,계요등,1,토종,영산강,탐진강,B
2024,1,탐진강5,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,영산강,탐진강,B
2024,1,탐진강5,Phragmites communis Trin.,갈대,1,토종,영산강,탐진강,B
2024,1,탐진강5,Phragmites japonica Steud.,달뿌리풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Plantago asiatica L.,질경이,1,토종,영산강,탐진강,B
2024,1,탐진강5,Prunus serrulata var. spontanea E.H.Wilson,벚나무,1,토종,영산강,탐진강,B
2024,1,탐진강5,Prunus yedoensis Matsum.,왕벚나무,1,토종,영산강,탐진강,B
2024,1,탐진강5,Rubus parvifolius L.,멍석딸기,1,토종,영산강,탐진강,B
2024,1,탐진강5,Rumex crispus L.,소리쟁이,1,외래종,영산강,탐진강,B
2024,1,탐진강5,Salix koreensis Andersson,버드나무,1,토종,영산강,탐진강,B
2024,1,탐진강5,Solanum nigrum L.,까마중,1,토종,영산강,탐진강,B
2024,1,탐진강5,Sporobolus fertilis Clayton,쥐꼬리새풀,1,토종,영산강,탐진강,B
2024,1,탐진강5,Trapa japonica Flerow,마름,1,토종,영산강,탐진강,B
2024,1,탐진강5,Zizania latifolia Turcz. ex Stapf,줄,1,토종,영산강,탐진강,B
2024,1,탐진강5,Zoysia japonica Steud.,잔디,1,토종,영산강,탐진강,B
2024,1,석교천,Acalypha australis L.,깨풀,1,토종,영산강,진도,B
2024,1,석교천,Achyranthes japonica Nakai,쇠무릎,1,토종,영산강,진도,B
2024,1,석교천,Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,영산강,진도,B
2024,1,석교천,Ampelopsis brevipedunculata Trautv.,개머루,1,토종,영산강,진도,B
2024,1,석교천,Artemisia princeps Pamp.,쑥,1,토종,영산강,진도,B
2024,1,석교천,Bidens bipinnata L.,도깨비바늘,1,토종,영산강,진도,B
2024,1,석교천,Cayratia japonica Gagnep.,거지덩굴,1,토종,영산강,진도,B
2024,1,석교천,Commelina communis L.,닭의장풀,1,토종,영산강,진도,B
2024,1,석교천,Cyperus amuricus Maxim.,방동사니,1,토종,영산강,진도,B
2024,1,석교천,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,진도,B
2024,1,석교천,Eleusine indica Gaertn.,왕바랭이,1,토종,영산강,진도,B
2024,1,석교천,Geranium thunbergii Siebold & Zucc.,이질풀,1,토종,영산강,진도,B
2024,1,석교천,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,진도,B
2024,1,석교천,Lactuca indica L.,왕고들빼기,1,토종,영산강,진도,B
2024,1,석교천,Lespedeza cuneata G.Don,비수리,1,토종,영산강,진도,B
2024,1,석교천,Paederia scandens Merr.,계요등,1,토종,영산강,진도,B
2024,1,석교천,Persicaria senticosa H.Gross ex Nakai,며느리밑씻개,1,토종,영산강,진도,B
2024,1,석교천,Phragmites communis Trin.,갈대,1,토종,영산강,진도,B
2024,1,석교천,Polygonum aviculare L.,마디풀,1,토종,영산강,진도,B
2024,1,석교천,Pueraria lobata Ohwi,칡,1,토종,영산강,진도,B
2024,1,석교천,Rumex crispus L.,소리쟁이,1,외래종,영산강,진도,B
2024,1,석교천,Setaria glauca P.Beauv.,금강아지풀,1,토종,영산강,진도,B
2024,1,석교천,Setaria viridis P.Beauv.,강아지풀,1,토종,영산강,진도,B
2024,1,석교천,Sporobolus fertilis Clayton,쥐꼬리새풀,1,토종,영산강,진도,B
2024,1,석교천,Trapa japonica Flerow,마름,1,토종,영산강,진도,B
2024,1,석교천,Verbena officinalis L.,마편초,1,토종,영산강,진도,B
2024,1,영암호,Artemisia feddei H.Lev. & Vaniot,뺑쑥,1,토종,영산강,영암방조제,C
2024,1,영암호,Artemisia princeps Pamp.,쑥,1,토종,영산강,영암방조제,C
2024,1,영암호,Aster pilosus Willd.,미국쑥부쟁이,1,외래종,영산강,영암방조제,C
2024,1,영암호,Chenopodium album var. centrorubrum Makino,명아주,1,토종,영산강,영암방조제,C
2024,1,영암호,Corchoropsis tomentosa Makino,수까치깨,1,토종,영산강,영암방조제,C
2024,1,영암호,Coreopsis lanceolata L.,큰금계국,1,외래종,영산강,영암방조제,C
2024,1,영암호,Cosmos bipinnatus Cav.,코스모스,1,외래종,영산강,영암방조제,C
2024,1,영암호,Digitaria ciliaris Koel.,바랭이,1,토종,영산강,영암방조제,C
2024,1,영암호,Dunbaria villosa Makino,여우팥,1,토종,영산강,영암방조제,C
2024,1,영암호,Eragrostis ferruginea P.Beauv.,그령,1,토종,영산강,영암방조제,C
2024,1,영암호,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,영산강,영암방조제,C
2024,1,영암호,Imperata cylindrica var. koenigii Pilg.,띠,1,토종,영산강,영암방조제,C
2024,1,영암호,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,영산강,영암방조제,C
2024,1,영암호,Kummerowia striata Schindl.,매듭풀,1,토종,영산강,영암방조제,C
2024,1,영암호,Lactuca indica L.,왕고들빼기,1,토종,영산강,영암방조제,C
2024,1,영암호,Lonicera japonica Thunb.,인동덩굴,1,토종,영산강,영암방조제,C
2024,1,영암호,Mallotus japonicus Muell.Arg.,예덕나무,1,토종,영산강,영암방조제,C
2024,1,영암호,Metaplexis japonica Makino,박주가리,1,토종,영산강,영암방조제,C
